COUNTY,count_1990_,count_1990_H,count_1990_L,count_1990_M,count_1990_VH,count_1990_VL,count_1991_,count_1991_H,count_1991_L,count_1991_M,count_1991_VH,count_1991_VL,count_1992_,count_1992_H,count_1992_L,count_1992_M,count_1992_VH,count_1992_VL,count_1993_,count_1993_H,count_1993_L,count_1993_M,count_1993_VH,count_1993_VL,count_1994_,count_1994_H,count_1994_L,count_1994_M,count_1994_VH,count_1994_VL,count_1995_,count_1995_H,count_1995_L,count_1995_M,count_1995_VH,count_1995_VL,count_1996_,count_1996_H,count_1996_L,count_1996_M,count_1996_VH,count_1996_VL,count_1997_,count_1997_H,count_1997_L,count_1997_M,count_1997_VH,count_1997_VL,count_1998_,count_1998_H,count_1998_L,count_1998_M,count_1998_VH,count_1998_VL,count_1999_,count_1999_H,count_1999_L,count_1999_M,count_1999_VH,count_1999_VL,count_2000_,count_2000_H,count_2000_L,count_2000_M,count_2000_VH,count_2000_VL,count_2001_,count_2001_H,count_2001_L,count_2001_M,count_2001_VH,count_2001_VL,count_2002_,count_2002_H,count_2002_L,count_2002_M,count_2002_VH,count_2002_VL,count_2003_,count_2003_H,count_2003_L,count_2003_M,count_2003_VH,count_2003_VL,count_2004_,count_2004_H,count_2004_L,count_2004_M,count_2004_VH,count_2004_VL,count_2005_,count_2005_H,count_2005_L,count_2005_M,count_2005_VH,count_2005_VL,count_2006_,count_2006_H,count_2006_L,count_2006_M,count_2006_VH,count_2006_VL,count_2007_,count_2007_H,count_2007_L,count_2007_M,count_2007_VH,count_2007_VL,count_2008_,count_2008_H,count_2008_L,count_2008_M,count_2008_VH,count_2008_VL,count_2009_,count_2009_H,count_2009_L,count_2009_M,count_2009_VH,count_2009_VL,count_2010_,count_2010_H,count_2010_L,count_2010_M,count_2010_VH,count_2010_VL,count_2011_,count_2011_H,count_2011_L,count_2011_M,count_2011_VH,count_2011_VL,count_2012_,count_2012_H,count_2012_L,count_2012_M,count_2012_VH,count_2012_VL,count_2013_,count_2013_H,count_2013_L,count_2013_M,count_2013_VH,count_2013_VL,count_2014_,count_2014_H,count_2014_L,count_2014_M,count_2014_VH,count_2014_VL,count_2015_,count_2015_H,count_2015_L,count_2015_M,count_2015_VH,count_2015_VL,count_2016_,count_2016_H,count_2016_L,count_2016_M,count_2016_VH,count_2016_VL,count_2017_,count_2017_H,count_2017_L,count_2017_M,count_2017_VH,count_2017_VL,count_2018_,count_2018_H,count_2018_L,count_2018_M,count_2018_VH,count_2018_VL,count_2019_,count_2019_H,count_2019_L,count_2019_M,count_2019_VH,count_2019_VL,1990_,1990_H,1990_L,1990_M,1990_VH,1990_VL,1991_,1991_H,1991_L,1991_M,1991_VH,1991_VL,1992_,1992_H,1992_L,1992_M,1992_VH,1992_VL,1993_,1993_H,1993_L,1993_M,1993_VH,1993_VL,1994_,1994_H,1994_L,1994_M,1994_VH,1994_VL,1995_,1995_H,1995_L,1995_M,1995_VH,1995_VL,1996_,1996_H,1996_L,1996_M,1996_VH,1996_VL,1997_,1997_H,1997_L,1997_M,1997_VH,1997_VL,1998_,1998_H,1998_L,1998_M,1998_VH,1998_VL,1999_,1999_H,1999_L,1999_M,1999_VH,1999_VL,2000_,2000_H,2000_L,2000_M,2000_VH,2000_VL,2001_,2001_H,2001_L,2001_M,2001_VH,2001_VL,2002_,2002_H,2002_L,2002_M,2002_VH,2002_VL,2003_,2003_H,2003_L,2003_M,2003_VH,2003_VL,2004_,2004_H,2004_L,2004_M,2004_VH,2004_VL,2005_,2005_H,2005_L,2005_M,2005_VH,2005_VL,2006_,2006_H,2006_L,2006_M,2006_VH,2006_VL,2007_,2007_H,2007_L,2007_M,2007_VH,2007_VL,2008_,2008_H,2008_L,2008_M,2008_VH,2008_VL,2009_,2009_H,2009_L,2009_M,2009_VH,2009_VL,2010_,2010_H,2010_L,2010_M,2010_VH,2010_VL,2011_,2011_H,2011_L,2011_M,2011_VH,2011_VL,2012_,2012_H,2012_L,2012_M,2012_VH,2012_VL,2013_,2013_H,2013_L,2013_M,2013_VH,2013_VL,2014_,2014_H,2014_L,2014_M,2014_VH,2014_VL,2015_,2015_H,2015_L,2015_M,2015_VH,2015_VL,2016_,2016_H,2016_L,2016_M,2016_VH,2016_VL,2017_,2017_H,2017_L,2017_M,2017_VH,2017_VL,2018_,2018_H,2018_L,2018_M,2018_VH,2018_VL,2019_,2019_H,2019_L,2019_M,2019_VH,2019_VL
LESLIE,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,312.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,13.0,0.0,162.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,177.0,0.0,0,0.0,0.0,0.0,233.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,383.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0
LETCHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,43.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0
LEWIS,0,1,2,11,34,0,1,8,7,12,87,0,2,7,5,4,64,2,0,2,4,11,53,3,1,3,0,4,30,0,0,4,1,5,43,0,0,4,6,9,47,2,1,6,4,17,73,0,1,4,9,8,37,0,0,8,11,2,31,0,0,0,2,1,21,0,0,5,2,1,27,0,0,1,2,4,25,0,0,2,3,3,24,0,0,1,1,3,14,0,0,0,1,0,9,0,1,3,0,6,21,0,1,2,2,5,41,1,0,3,4,4,27,0,0,3,5,6,30,1,0,3,0,2,15,1,0,3,0,0,10,2,0,4,8,2,18,1,0,6,7,4,33,0,0,8,9,10,39,0,0,1,4,3,19,1,0,4,5,6,20,0,0,3,4,0,10,0,0,2,0,3,16,0,0,1,0,5,19,0,0,62.0,14.0,40.0,272.0,0.0,80,65.5,18.0,44.0,219.0,0.0,80,66.0,19.0,46.0,237.0,3.5,0,68.0,13.5,47.0,222.0,5.0,80,63.0,0.0,42.5,202.5,0.0,0,72.0,16.0,40.0,190.0,0.0,0,70.0,14.0,48.0,222.0,1.0,80,63.0,18.5,44.0,245.0,0.0,80,71.5,23.0,43.5,174.0,0.0,0,64.0,19.0,49.5,188.0,0.0,0,0.0,18.0,40.0,230.0,0,0,74.0,15.5,42.0,223.0,0,0,74.0,25.0,52.0,258.0,0.0,0,70.5,17.0,56.0,210.5,0,0,75.0,14.0,33.0,248.5,0,0,0.0,14.0,0.0,155.0,0,80,61.0,0.0,43.0,161.0,0,80,71.0,16.0,55.0,223.0,5.0,0,73.0,19.5,44.0,343.0,0,0,75.0,22.0,36.5,175.5,6,0,72.0,0.0,46.0,133.0,6.0,0,78.0,0.0,0.0,233.5,6.0,0,70.5,14.5,51.0,296.5,6,0,64.0,19.0,34.5,301.0,0,0,72.0,22.0,37.5,241.0,0,0,72.0,11.5,40.0,328.0,5,0,68.5,22.0,34.0,229.0,0.0,0,72.0,14.5,0.0,187.0,0,0,61.5,0.0,40.0,214.0,0,0,62.0,0.0,33.0,166.0,0
LINCOLN,2,29,15,43,189,0,2,34,23,35,263,2,3,30,26,46,269,1,1,28,18,33,229,0,1,19,12,23,152,2,0,15,8,26,137,0,3,32,23,38,178,0,2,46,28,51,251,2,3,50,15,52,272,1,2,40,15,49,179,0,0,21,3,13,116,0,0,20,5,25,106,0,1,20,6,19,101,0,0,22,10,28,89,0,1,20,6,19,120,0,0,10,4,12,75,0,0,11,7,16,67,0,0,15,5,9,52,0,1,21,0,13,85,0,1,21,6,15,75,0,0,26,7,23,87,0,1,13,7,21,61,0,0,17,3,21,68,0,2,15,9,27,84,0,0,15,5,14,66,1,0,16,5,18,36,0,0,10,3,11,36,0,0,8,5,15,30,0,0,8,2,6,23,0,0,5,2,2,11,0,80,70.0,22.0,41.0,197.0,0.0,80,71.0,17.0,40.0,196.0,4.5,80,70.0,18.0,44.5,204.0,4.0,80,71.0,16.0,49.0,208.0,0.0,80,70.0,14.0,44.0,198.0,5.5,0,71.0,24.0,46.0,201.0,0.0,80,68.0,22.0,43.0,194.0,0.0,80,71.0,20.5,45.0,180.0,4.0,80,66.5,20.0,43.5,183.0,5.0,80,69.0,19.0,40.0,184.0,0.0,0,71.0,18.0,46.0,191.5,0,0,68.5,16.0,49.0,170.5,0,80,67.0,25.0,41.0,207.0,0.0,0,70.0,20.5,44.0,181.0,0,80,68.5,26.0,45.0,183.0,0,0,70.0,20.0,39.5,142.0,0,0,68.0,14.0,51.0,170.0,0,0,68.0,25.0,44.0,150.0,0.0,80,67.0,0.0,44.0,160.0,0,80,66.0,16.0,54.0,146.0,0,0,71.0,20.0,45.0,169.0,0.0,80,67.0,18.0,39.0,148.0,0.0,0,70.0,20.0,41.0,145.0,0,80,70.0,18.0,48.0,158.5,0,0,70.0,19.0,43.5,149.0,4,0,69.5,26.0,46.5,159.0,0,0,62.0,26.0,42.0,154.5,0.0,0,74.5,19.0,48.0,125.5,0,0,64.5,17.5,38.0,141.0,0,0,74.0,20.5,38.5,113.0,0
LIVINGSTON,0,0,0,1,0,0,0,0,0,1,1,0,0,1,2,2,5,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,2,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53.0,0.0,0.0,0,0.0,0.0,30.0,105.0,0.0,0,72.0,17.0,41.5,98.0,0.0,0,0.0,0.0,42.0,0.0,0.0,0,0.0,0.0,0.0,82.0,0.0,0,0.0,20.0,0.0,92.0,0.0,0,70.0,16.0,38.0,0.0,0.0,0,0.0,14.0,0.0,112.5,0.0,0,66.0,0.0,46.0,123.0,0.0,0,63.0,0.0,36.0,0.0,0.0,0,0.0,0.0,0.0,100.0,0,0,0.0,14.0,0.0,94.0,0,0,0.0,0.0,0.0,86.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,35.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0
LOGAN,0,4,6,9,12,0,0,4,6,9,18,0,0,4,9,8,20,0,0,4,4,2,12,0,0,0,2,5,3,0,0,3,2,4,11,0,0,1,6,5,3,0,1,3,3,2,6,0,0,2,6,9,6,1,0,5,11,5,12,1,0,4,1,3,11,0,1,0,2,11,20,0,0,4,3,5,2,0,0,1,5,7,4,0,0,4,0,4,5,0,0,4,12,9,13,0,0,1,5,3,3,0,0,4,7,6,5,1,1,5,4,10,8,0,0,1,4,11,4,0,0,3,1,5,2,0,0,6,3,8,6,0,0,2,1,10,7,0,0,1,3,9,11,0,0,0,3,12,10,0,1,7,4,8,9,0,0,0,0,2,2,0,0,3,0,4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,64.5,20.0,47.0,150.0,0.0,0,66.0,22.0,50.0,135.5,0.0,0,66.0,13.0,38.0,144.0,0.0,0,72.0,22.0,43.5,168.5,0.0,0,0.0,19.0,43.0,91.0,0.0,0,77.0,21.5,42.5,119.0,0.0,0,65.0,25.0,52.0,199.0,0.0,80,73.0,10.0,47.0,201.0,0.0,0,67.0,13.5,48.0,174.5,2.0,0,63.0,14.0,40.0,194.0,3.0,0,71.0,27.0,39.0,182.0,0,80,0.0,17.5,49.0,196.0,0,0,63.0,13.0,52.0,251.5,0.0,0,58.0,23.0,38.0,113.0,0,0,63.5,0.0,37.5,88.0,0,0,65.0,18.5,34.0,178.0,0,0,70.0,23.0,39.0,129.0,0,0,71.0,18.0,37.0,171.0,4.0,80,63.0,15.0,40.0,163.0,0,0,68.0,21.0,36.0,174.5,0,0,69.0,18.0,42.0,90.5,0.0,0,66.5,16.0,42.0,140.5,0.0,0,66.0,16.0,50.0,115.0,0,0,65.0,20.0,42.0,121.0,0,0,0.0,18.0,40.5,133.5,0,80,71.0,22.5,34.5,103.0,0,0,0.0,0.0,42.5,88.5,0.0,0,63.0,0.0,37.5,0.0,0,0,77.0,0.0,45.0,196.0,0,0,0.0,0.0,0.0,0.0,0
LYON,0,3,3,6,11,1,0,3,3,8,11,0,0,9,4,12,11,0,0,0,6,4,4,1,0,6,4,6,5,0,1,5,1,9,4,0,0,7,4,6,4,0,0,3,7,4,7,0,0,3,7,15,12,2,0,2,0,6,13,0,0,3,1,3,10,0,0,1,3,6,14,0,0,1,0,2,6,1,0,0,1,1,2,0,0,3,1,4,4,0,0,5,4,11,10,0,0,5,4,3,9,0,0,4,8,5,4,0,0,1,1,11,1,0,0,3,4,2,1,0,0,0,0,3,1,0,0,1,2,1,2,2,0,7,3,7,2,0,0,0,5,6,3,0,0,5,6,9,3,0,0,0,0,1,5,0,0,0,2,2,5,2,0,3,0,5,1,0,0,1,2,7,1,0,0,3,0,5,1,0,0,67.0,25.0,47.5,113.0,6.0,0,68.0,25.0,42.5,189.0,0.0,0,66.0,18.5,38.5,201.0,0.0,0,0.0,12.5,41.0,154.0,4.0,0,69.0,14.5,44.5,97.0,0.0,80,60.0,27.0,45.0,115.5,0.0,0,70.0,24.0,45.0,151.0,0.0,0,69.0,17.0,50.0,110.0,0.0,0,61.0,20.0,41.0,101.0,5.5,0,76.5,0.0,43.5,126.0,0.0,0,75.0,16.0,34.0,97.0,0,0,58.0,11.0,49.0,183.0,0,0,66.0,0.0,52.5,103.0,4.0,0,0.0,20.0,37.0,115.0,0,0,66.0,25.0,48.0,114.0,0,0,67.0,24.0,36.0,96.0,0,0,65.0,23.5,51.0,104.0,0,0,68.5,14.0,54.0,132.0,0.0,0,75.0,13.0,40.0,93.0,0,0,67.0,8.5,53.0,90.0,0,0,0.0,0.0,33.0,88.0,0.0,0,68.0,9.5,34.0,95.0,5.5,0,72.0,22.0,48.0,93.0,0,0,0.0,25.0,35.5,129.0,0,0,65.0,19.0,41.0,118.0,0,0,0.0,0.0,41.0,130.0,0,0,0.0,17.0,38.5,102.0,4.5,0,68.0,0.0,52.0,82.0,0,0,79.0,18.5,41.0,142.0,0,0,71.0,0.0,49.0,81.0,0
MADISON,2,30,17,26,218,0,0,24,16,17,228,1,3,31,15,28,203,1,2,13,13,28,162,1,1,13,7,11,109,1,0,6,3,7,78,0,0,7,7,16,94,0,0,12,10,13,127,0,1,21,17,38,207,0,1,13,5,22,169,0,0,12,2,6,44,0,0,5,0,4,75,0,0,7,6,13,32,0,0,9,3,8,37,0,1,13,1,9,80,0,0,2,0,5,48,0,0,4,3,3,21,0,0,1,2,7,13,0,0,1,3,5,29,0,0,3,1,9,38,0,1,7,0,18,59,0,0,4,0,3,26,0,1,5,1,4,33,0,0,3,0,5,36,0,0,6,2,3,25,0,0,2,0,5,21,0,0,4,1,5,21,0,0,3,0,3,4,0,0,2,0,2,10,0,0,1,0,1,7,0,80,74.0,17.0,44.0,213.5,0.0,0,70.5,19.0,42.0,192.0,5.0,80,66.0,23.0,46.0,210.0,6.0,80,69.0,14.0,43.5,181.0,3.0,80,66.0,17.0,48.0,196.0,3.0,0,73.5,27.0,37.0,188.0,0.0,0,69.0,16.0,47.0,197.0,0.0,0,67.5,23.5,39.0,191.0,0.0,80,71.0,19.0,44.0,217.0,0.0,80,68.0,22.0,47.5,216.0,0.0,0,69.5,15.0,50.0,156.5,0,0,64.0,0.0,56.0,179.0,0,0,70.0,20.5,40.0,142.0,0.0,0,73.0,26.0,36.0,116.0,0,80,66.0,14.0,47.0,178.5,0,0,61.0,0.0,43.0,220.0,0,0,69.5,14.0,36.0,173.0,0,0,58.0,21.0,46.0,109.0,0.0,0,75.0,20.0,35.0,218.0,0,0,70.0,27.0,39.0,174.0,0,80,70.0,0.0,46.0,179.0,0.0,0,72.0,0.0,31.0,193.5,0.0,80,64.0,24.0,43.0,235.0,0,0,75.0,0.0,39.0,190.5,0,0,70.5,17.5,34.0,195.0,0,0,63.0,0.0,41.0,194.0,0,0,63.5,28.0,41.0,155.0,0.0,0,68.0,0.0,45.0,295.0,0,0,73.0,0.0,56.0,204.5,0,0,67.0,0.0,37.0,228.0,0
MAGOFFIN,0,3,2,3,61,0,1,5,2,8,82,0,0,9,8,15,87,0,0,8,6,8,65,0,0,5,5,6,76,0,0,2,2,5,41,0,0,2,4,4,32,0,0,7,7,4,70,0,1,7,3,3,52,0,0,5,2,4,64,0,1,0,0,1,9,0,0,0,0,2,9,0,0,3,1,4,6,0,0,2,0,3,9,0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,21.0,53.0,250.0,0.0,80,74.0,14.5,43.0,238.0,0.0,0,69.0,14.5,44.0,216.0,0.0,0,72.0,18.0,37.5,276.0,0.0,0,73.0,19.0,47.0,212.5,0.0,0,65.0,22.0,44.0,202.0,0.0,0,76.0,17.0,39.0,194.0,0.0,0,70.0,23.0,38.0,245.0,0.0,80,76.0,24.0,46.0,244.0,0.0,0,71.0,18.5,37.0,190.0,0.0,80,0.0,0.0,46.0,279.0,0,0,0.0,0.0,42.0,144.0,0,0,64.0,26.0,37.0,107.5,0.0,0,63.5,0.0,46.0,264.0,0,0,61.5,0.0,40.5,174.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,329.0,0,0,0.0,0.0,31.0,110.0,0.0,0,0.0,0.0,47.0,109.0,0,0,0.0,0.0,45.0,139.0,0,0,0.0,0.0,0.0,112.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,180.0,0,0,76.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0
MARION,0,17,16,19,105,2,0,11,10,21,82,3,0,16,21,21,107,2,0,11,6,17,69,0,0,3,2,10,74,0,0,12,5,10,41,0,0,9,8,22,36,1,0,12,7,14,50,0,1,10,9,22,62,0,0,9,3,7,28,0,0,2,2,1,13,0,0,3,0,4,13,0,1,2,2,9,24,0,0,2,10,4,8,0,0,0,4,6,15,0,0,4,2,9,14,0,0,10,1,8,17,0,0,2,3,4,16,1,0,1,4,8,26,0,0,5,4,9,24,0,0,2,3,7,12,0,0,6,0,6,12,0,0,2,2,6,14,0,0,8,1,2,26,0,0,1,3,7,7,0,0,2,2,3,11,0,1,2,2,4,7,0,0,4,2,6,6,0,0,3,2,1,3,0,0,0,0,0,0,0,0,68.0,16.5,46.0,159.0,5.0,0,68.0,17.5,42.0,166.0,5.0,0,68.5,19.0,50.0,183.0,4.0,0,68.0,13.0,41.0,232.0,0.0,0,69.0,15.0,43.0,154.0,0.0,0,66.0,21.0,44.5,148.0,0.0,0,67.0,17.5,44.0,180.0,1.0,0,71.5,22.0,40.0,213.5,0.0,80,71.0,19.0,47.5,169.0,0.0,0,68.0,21.0,48.0,153.0,0.0,0,72.0,22.0,47.0,127.0,0,0,68.0,0.0,39.0,146.0,0,80,72.5,26.5,42.0,174.0,0.0,0,75.0,12.5,48.5,138.5,0,0,0.0,16.0,51.0,147.0,0,0,65.5,17.5,39.0,118.0,0,0,68.0,21.0,40.0,104.0,0,0,66.5,16.0,35.5,156.5,6.0,0,73.0,18.0,48.0,191.0,0,0,66.0,19.0,42.0,150.5,0,0,69.5,24.0,52.0,181.5,0.0,0,64.0,0.0,43.5,149.0,0.0,0,68.0,19.5,46.0,146.5,0,0,74.5,23.0,47.0,151.5,0,0,69.0,20.0,49.0,105.0,0,0,74.5,24.0,55.0,132.0,0,80,71.0,19.5,52.0,138.0,0.0,0,70.5,18.0,38.5,110.5,0,0,66.0,25.5,33.0,267.0,0,0,0.0,0.0,0.0,0.0,0
MARSHALL,0,7,3,3,4,0,0,8,5,13,12,0,0,10,5,12,13,0,0,2,3,10,13,1,0,2,3,4,17,2,0,2,0,7,13,0,0,1,4,6,7,0,1,1,1,4,13,0,0,3,1,5,6,0,0,3,4,7,11,0,0,2,7,5,9,0,0,2,2,2,4,0,0,2,0,1,2,0,0,1,0,2,1,0,0,1,1,4,4,0,0,0,3,2,12,0,0,1,3,8,2,0,1,3,4,3,1,0,0,4,1,6,3,0,0,3,0,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,1,2,6,0,0,1,1,2,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,2,2,1,1,0,0,1,1,3,0,0,1,0,0,0,0,0,70.0,19.0,47.0,156.5,0.0,0,71.5,22.0,44.0,96.5,0.0,0,67.5,17.0,45.0,168.0,0.0,0,63.0,16.0,40.5,121.0,4.0,0,76.0,13.0,51.5,144.0,5.5,0,67.0,0.0,36.0,153.0,0.0,0,67.0,24.5,45.5,167.0,0.0,80,76.0,28.0,45.5,149.0,0.0,0,66.0,19.0,54.0,200.5,0.0,0,69.0,17.0,46.0,179.0,0.0,0,67.0,20.0,46.0,165.0,0,0,65.0,16.0,50.0,275.0,0,0,64.5,0.0,44.0,141.0,0.0,0,64.0,0.0,35.0,119.0,0,0,73.0,16.0,54.5,143.0,0,0,0.0,23.0,46.0,195.5,0,0,62.0,25.0,41.5,144.5,0,80,70.0,22.0,49.0,260.0,0.0,0,70.5,12.0,41.0,102.0,0,0,67.0,0.0,41.0,96.0,0,0,0.0,0.0,50.0,0.0,0.0,0,0.0,0.0,0.0,113.0,0.0,0,0.0,27.0,45.0,103.0,0,0,0.0,20.0,43.5,142.5,0,0,59.0,21.0,43.0,0.0,0,0,72.5,0.0,0.0,0.0,0,0,64.0,0.0,53.0,0.0,0.0,0,75.0,8.0,50.0,87.0,6,0,0.0,24.0,52.0,142.0,0,0,79.0,0.0,0.0,0.0,0
