COUNTY,count_1990_,count_1990_H,count_1990_L,count_1990_M,count_1990_VL,count_1991_,count_1991_H,count_1991_L,count_1991_M,count_1991_VL,count_1992_,count_1992_H,count_1992_L,count_1992_M,count_1992_VL,count_1993_,count_1993_H,count_1993_L,count_1993_M,count_1993_VL,count_1994_,count_1994_H,count_1994_L,count_1994_M,count_1994_VL,count_1995_,count_1995_H,count_1995_L,count_1995_M,count_1995_VL,count_1996_,count_1996_H,count_1996_L,count_1996_M,count_1996_VL,count_1997_,count_1997_H,count_1997_L,count_1997_M,count_1997_VL,count_1998_,count_1998_H,count_1998_L,count_1998_M,count_1998_VL,count_1999_,count_1999_H,count_1999_L,count_1999_M,count_1999_VL,count_2000_,count_2000_H,count_2000_L,count_2000_M,count_2000_VL,count_2001_,count_2001_H,count_2001_L,count_2001_M,count_2001_VL,count_2002_,count_2002_H,count_2002_L,count_2002_M,count_2002_VL,count_2003_,count_2003_H,count_2003_L,count_2003_M,count_2003_VL,count_2004_,count_2004_H,count_2004_L,count_2004_M,count_2004_VL,count_2005_,count_2005_H,count_2005_L,count_2005_M,count_2005_VL,count_2006_,count_2006_H,count_2006_L,count_2006_M,count_2006_VL,count_2007_,count_2007_H,count_2007_L,count_2007_M,count_2007_VL,count_2008_,count_2008_H,count_2008_L,count_2008_M,count_2008_VL,count_2009_,count_2009_H,count_2009_L,count_2009_M,count_2009_VL,count_2010_,count_2010_H,count_2010_L,count_2010_M,count_2010_VL,count_2011_,count_2011_H,count_2011_L,count_2011_M,count_2011_VL,count_2012_,count_2012_H,count_2012_L,count_2012_M,count_2012_VL,count_2013_,count_2013_H,count_2013_L,count_2013_M,count_2013_VL,count_2014_,count_2014_H,count_2014_L,count_2014_M,count_2014_VL,count_2015_,count_2015_H,count_2015_L,count_2015_M,count_2015_VL,count_2016_,count_2016_H,count_2016_L,count_2016_M,count_2016_VL,count_2017_,count_2017_H,count_2017_L,count_2017_M,count_2017_VL,count_2018_,count_2018_H,count_2018_L,count_2018_M,count_2018_VL,count_2019_,count_2019_H,count_2019_L,count_2019_M,count_2019_VL,1990_,1990_H,1990_L,1990_M,1990_VL,1991_,1991_H,1991_L,1991_M,1991_VL,1992_,1992_H,1992_L,1992_M,1992_VL,1993_,1993_H,1993_L,1993_M,1993_VL,1994_,1994_H,1994_L,1994_M,1994_VL,1995_,1995_H,1995_L,1995_M,1995_VL,1996_,1996_H,1996_L,1996_M,1996_VL,1997_,1997_H,1997_L,1997_M,1997_VL,1998_,1998_H,1998_L,1998_M,1998_VL,1999_,1999_H,1999_L,1999_M,1999_VL,2000_,2000_H,2000_L,2000_M,2000_VL,2001_,2001_H,2001_L,2001_M,2001_VL,2002_,2002_H,2002_L,2002_M,2002_VL,2003_,2003_H,2003_L,2003_M,2003_VL,2004_,2004_H,2004_L,2004_M,2004_VL,2005_,2005_H,2005_L,2005_M,2005_VL,2006_,2006_H,2006_L,2006_M,2006_VL,2007_,2007_H,2007_L,2007_M,2007_VL,2008_,2008_H,2008_L,2008_M,2008_VL,2009_,2009_H,2009_L,2009_M,2009_VL,2010_,2010_H,2010_L,2010_M,2010_VL,2011_,2011_H,2011_L,2011_M,2011_VL,2012_,2012_H,2012_L,2012_M,2012_VL,2013_,2013_H,2013_L,2013_M,2013_VL,2014_,2014_H,2014_L,2014_M,2014_VL,2015_,2015_H,2015_L,2015_M,2015_VL,2016_,2016_H,2016_L,2016_M,2016_VL,2017_,2017_H,2017_L,2017_M,2017_VL,2018_,2018_H,2018_L,2018_M,2018_VL,2019_,2019_H,2019_L,2019_M,2019_VL
LETCHER,0,6,3,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,2,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,402.5,19.0,45.0,0.0,0,84.0,0.0,59.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,857.0,29.0,0.0,0.0,0,166.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,18.5,0.0,0.0,0,79.0,26.0,0.0,6.0,0,0.0,30.0,32.5,0.0,0,0.0,0.0,0.0,0.0,0,108.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,82.0,0.0,33.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,0,0.0,28.0,0.0,0.0,0,0.0,17.0,0.0,0.0,0,0.0,0.0,32.0,0.0,0,90.0,20.0,43.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,47.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,25.0,0.0,0.0,0,0.0,18.5,44.0,0.0
LEWIS,0,0,11,1,2,0,1,1,0,3,0,2,3,3,4,0,3,5,2,1,0,5,1,0,0,1,3,3,5,1,0,3,10,4,0,0,0,0,0,0,0,2,1,2,0,0,3,1,1,0,0,15,1,2,0,0,11,12,1,1,1,6,11,5,5,0,11,1,1,1,1,4,4,1,1,0,6,3,1,0,1,22,8,11,1,1,32,7,15,8,1,44,9,18,1,0,20,12,9,1,0,10,9,6,0,0,7,6,7,1,0,18,8,8,2,0,21,7,6,0,1,5,14,6,2,0,12,19,7,2,1,20,13,4,0,0,12,16,10,1,2,17,32,15,0,3,11,8,9,2,0,0.0,18.0,32.0,5.0,0,66.0,26.0,0.0,6.0,0,134.5,23.0,58.0,8.5,0,100.0,25.0,35.0,5.0,0,99.0,26.0,0.0,0.0,10,149.0,12.0,41.0,1.0,0,208.0,17.5,41.5,0.0,0,0.0,0.0,0.0,0.0,0,127.5,25.0,46.5,0.0,0,89.0,26.0,57.0,0.0,0,128.0,26.0,36.5,0.0,0,247.0,21.5,49.0,9.0,10,159.5,17.0,40.0,7.0,0,189.0,20.0,59.0,8.0,10,88.0,15.5,60.0,9.0,0,251.5,15.0,41.0,0.0,10,99.0,26.5,42.0,2.0,10,124.0,21.0,49.0,5.0,10,149.0,19.0,43.5,5.0,0,120.5,15.5,46.0,6.0,0,120.5,14.0,48.5,0.0,0,85.0,19.5,36.0,8.0,0,150.5,16.0,53.5,6.5,0,167.0,21.0,44.5,0.0,10,93.0,21.0,39.0,7.0,0,110.5,16.0,41.0,6.0,10,180.5,20.0,44.5,0.0,0,107.5,18.0,42.5,9.0,10,118.0,19.0,43.0,0.0,10,140.0,21.5,41.0,7.5
LINCOLN,2,31,25,28,6,1,25,8,17,6,1,22,15,13,2,1,22,34,10,16,2,9,16,13,5,0,28,8,10,2,0,24,9,13,1,0,25,12,22,0,0,36,17,19,3,0,50,20,22,1,0,41,27,36,3,0,66,13,33,3,0,57,19,44,0,0,43,17,26,1,2,47,11,32,1,2,51,23,29,0,1,64,19,38,1,1,70,15,20,2,0,86,16,52,1,0,64,18,46,1,0,72,19,23,0,0,53,23,47,3,1,75,23,49,1,0,50,26,28,1,1,48,31,48,2,0,38,31,37,3,3,50,49,50,5,1,75,45,59,1,1,54,42,46,12,0,50,26,38,0,10,90.0,21.0,48.0,7.0,10,130.0,18.0,46.0,6.5,10,77.5,20.0,38.0,6.0,10,75.0,17.0,48.5,7.0,10,106.0,19.5,42.0,8.0,0,82.0,23.0,50.0,6.5,0,128.0,19.0,50.0,5.0,0,91.0,18.5,46.0,0.0,0,111.0,21.0,43.0,8.0,0,108.5,19.5,44.0,8.0,0,110.0,21.0,44.0,7.0,0,96.5,21.0,47.0,9.0,0,101.0,22.0,43.0,0.0,0,103.0,24.0,44.5,9.0,10,92.0,17.0,45.5,7.0,10,107.0,19.0,44.0,0.0,10,105.0,21.0,43.0,9.0,10,105.0,21.0,39.5,8.0,0,125.0,21.5,44.0,7.0,0,93.0,23.5,41.0,5.0,0,122.5,23.0,44.0,0.0,0,108.0,21.0,43.0,9.0,10,102.0,22.0,45.0,6.0,0,125.5,21.0,39.5,7.0,10,96.5,20.0,44.5,7.5,0,101.0,20.0,46.0,7.0,10,101.0,20.0,43.5,5.0,10,105.0,22.0,44.0,8.0,10,88.0,22.0,43.0,8.0,0,110.0,20.5,46.0,0.0
LIVINGSTON,0,8,15,8,3,1,2,3,1,5,1,2,11,11,7,1,8,10,5,2,0,10,25,11,3,1,2,17,7,5,1,11,19,9,4,1,2,12,8,3,0,21,10,4,6,0,13,16,7,8,1,17,7,14,1,0,16,13,14,0,2,6,18,1,2,0,1,10,3,5,0,12,19,10,0,3,20,25,27,10,0,12,17,11,6,1,9,16,8,0,0,18,12,8,4,1,6,17,13,2,1,11,35,12,3,3,7,17,4,5,1,25,29,22,5,3,3,20,9,20,0,1,12,3,2,2,5,15,5,2,3,1,18,6,1,0,3,25,10,5,4,2,21,9,6,1,4,13,3,4,0,80.5,20.0,43.0,8.0,10,88.0,14.0,38.0,7.0,10,96.0,23.0,44.0,7.0,10,83.0,19.0,46.0,5.5,0,101.0,17.0,39.0,6.0,10,140.5,16.0,37.0,7.0,10,113.0,23.0,36.0,7.5,10,99.5,21.0,38.5,6.0,0,115.0,13.5,51.0,7.5,0,133.0,12.5,49.0,6.0,10,137.0,19.0,56.0,7.0,0,99.5,21.0,46.5,0.0,10,74.5,16.5,42.0,8.5,0,73.0,21.5,40.0,6.0,0,93.0,20.0,35.5,0.0,10,88.5,19.0,48.0,8.0,0,105.0,17.0,48.0,7.5,10,99.0,20.0,49.5,0.0,0,117.5,22.5,41.0,2.0,10,128.0,19.0,37.0,4.5,10,73.0,20.0,40.0,7.0,10,113.0,17.0,42.0,7.0,10,88.0,19.0,40.0,6.0,10,78.0,18.0,40.0,5.0,0,102.0,23.0,40.0,7.0,10,122.0,14.0,36.0,7.0,10,129.0,19.5,33.5,8.0,0,110.0,16.0,42.0,8.0,10,105.5,20.0,38.0,7.0,10,89.0,17.0,46.0,8.5
LOGAN,0,2,2,5,0,0,4,7,5,0,0,5,2,2,0,0,4,8,12,3,1,6,9,6,0,0,2,3,2,1,0,1,5,0,1,1,2,8,2,1,0,23,13,6,3,2,7,15,8,6,2,9,14,4,1,0,6,8,6,0,0,8,11,4,2,1,12,12,8,4,2,5,10,11,1,0,13,4,5,2,0,18,6,8,1,0,19,10,4,0,0,22,25,18,4,0,9,16,13,2,0,2,6,5,5,0,8,4,3,2,0,7,11,8,2,0,1,6,4,0,0,1,3,1,0,1,3,6,7,0,0,3,3,5,0,0,7,7,3,0,0,6,0,2,1,0,1,3,1,1,0,81.5,18.5,45.0,0.0,0,106.5,20.0,44.0,0.0,0,75.0,26.0,44.5,0.0,0,74.5,22.0,45.0,6.0,10,75.0,24.0,48.0,0.0,0,140.5,18.0,37.0,8.0,0,79.0,23.0,0.0,7.0,10,76.0,16.0,47.5,6.0,0,117.0,21.0,43.5,5.0,10,88.0,18.0,44.0,4.5,10,130.0,19.5,53.0,8.0,0,111.5,24.5,36.5,0.0,0,88.0,23.0,34.5,4.0,10,79.0,20.5,47.5,6.5,10,96.0,18.5,39.0,5.0,0,151.0,20.5,49.0,7.0,0,97.0,13.5,48.0,6.0,0,120.0,21.5,54.0,0.0,0,101.5,19.0,38.5,7.0,0,86.0,21.5,38.0,8.0,0,67.0,20.0,49.0,7.0,0,82.5,21.5,44.0,5.5,0,100.0,19.0,36.0,8.0,0,69.0,17.5,37.5,0.0,0,184.0,19.0,58.0,0.0,10,117.0,20.5,47.0,0.0,0,100.0,15.0,50.0,0.0,0,112.0,17.0,38.0,0.0,0,136.5,0.0,52.5,3.0,0,158.0,19.0,55.0,3.0
LYON,1,1,3,0,1,0,2,3,3,4,1,4,8,1,0,0,5,14,9,4,0,10,22,7,2,0,7,11,6,7,1,7,8,5,3,0,0,3,2,0,2,4,14,9,3,2,3,2,0,7,0,14,9,6,10,2,4,9,5,4,1,15,31,8,2,1,5,9,10,3,0,2,12,1,1,1,6,8,3,0,1,1,4,3,1,0,0,7,3,2,0,5,10,7,8,0,0,4,2,1,0,1,9,0,5,1,0,6,0,5,0,5,11,2,4,3,3,11,2,2,1,7,10,3,1,0,1,9,3,0,0,10,24,24,3,0,2,4,6,1,1,5,13,9,6,2,6,4,6,5,10,101.0,25.0,0.0,6.0,0,94.5,19.0,42.0,6.5,10,140.5,20.0,39.0,0.0,0,72.0,19.0,35.0,2.5,0,128.5,23.0,41.0,6.5,0,140.0,16.0,37.5,8.0,10,109.0,24.5,45.0,8.0,0,0.0,20.0,42.5,0.0,10,67.0,16.0,43.0,5.0,10,86.0,15.0,0.0,8.0,0,86.5,14.0,44.5,6.0,10,153.5,21.0,35.0,7.0,10,129.0,19.0,36.0,8.5,10,106.0,17.0,38.0,5.0,0,76.5,22.0,53.0,9.0,10,92.5,18.5,38.0,0.0,10,163.0,27.0,34.0,8.0,0,0.0,19.0,35.0,5.0,0,101.0,16.0,47.0,7.0,0,0.0,13.5,46.0,9.0,0,197.0,18.0,0.0,7.0,10,0.0,14.0,0.0,7.0,0,76.0,17.0,38.0,7.5,10,97.0,20.0,40.0,8.0,10,93.0,18.0,53.0,8.0,0,119.0,15.0,50.0,0.0,0,107.5,17.0,42.5,8.0,0,74.0,22.5,41.0,6.0,10,198.0,17.0,44.0,8.0,10,130.0,21.0,33.5,7.0
MADISON,1,10,21,10,4,3,21,14,15,16,0,16,25,17,10,3,26,22,18,7,3,11,9,4,6,2,11,10,15,7,0,6,8,7,1,1,4,21,13,2,0,3,11,7,1,0,20,2,9,0,0,12,5,8,0,0,13,11,8,2,2,13,35,16,10,0,11,3,2,0,0,5,0,3,0,0,14,9,7,0,0,25,8,18,9,3,49,34,29,12,0,66,25,27,8,3,131,57,73,15,0,96,37,34,3,0,46,15,34,2,2,63,38,46,16,0,38,26,11,7,4,48,64,49,17,4,80,36,44,4,3,47,54,50,7,2,46,29,27,18,5,42,76,46,15,3,44,36,36,6,10,157.5,17.0,39.0,5.0,10,108.0,20.5,42.0,8.0,0,102.0,20.0,47.0,7.5,10,107.0,21.0,47.5,8.0,10,87.0,21.0,42.0,5.5,10,130.0,14.5,44.0,8.0,0,121.0,24.0,46.0,9.0,10,66.0,20.0,39.0,7.0,0,78.0,19.0,37.0,9.0,0,97.0,13.5,43.0,0.0,0,103.0,22.0,40.5,0.0,0,113.0,18.0,42.0,6.0,10,84.0,21.0,36.0,7.0,0,74.0,21.0,53.0,0.0,0,109.0,0.0,51.0,0.0,0,102.0,23.0,46.0,0.0,0,96.0,23.0,41.0,6.0,10,114.0,21.0,47.0,7.0,0,111.5,19.0,46.0,8.5,10,114.0,18.0,45.0,8.0,0,123.5,19.0,43.5,8.0,0,92.0,20.0,44.5,7.0,10,107.0,23.0,48.5,7.0,0,106.5,17.5,38.0,6.0,10,87.5,18.0,45.0,8.0,10,100.0,21.5,46.5,8.0,10,97.0,20.0,43.0,6.0,10,125.0,19.0,42.0,7.0,10,102.0,17.5,43.0,8.0,10,94.5,19.0,43.5,9.0
MAGOFFIN,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,2,0,0,0,1,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,1,2,1,0,0,0,2,0,2,0,0,4,3,3,0,0,4,1,1,0,0,3,2,4,1,0,0,1,1,0,1,3,1,3,1,0,5,3,1,1,0,5,1,1,0,0,2,4,2,0,0,8,1,1,0,0,1,4,3,3,0,0,0,0,0,0,1,1,1,0,0,0,1,3,1,0,0,5,4,0,0,1,3,3,0,0,9,5,6,0,0,2,8,4,0,0,1,2,3,1,0,6,4,2,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,130.0,24.0,53.0,0.0,0,0.0,18.5,0.0,0.0,0,300.0,11.0,0.0,0.0,0,0.0,27.5,47.0,0.0,0,65.0,0.0,0.0,0.0,0,0.0,12.0,0.0,0.0,0,0.0,19.0,44.0,0.0,10,493.5,20.0,0.0,0.0,0,139.5,0.0,49.0,0.0,0,117.5,20.0,40.0,0.0,0,176.5,27.0,40.0,0.0,0,127.0,24.5,41.0,8.0,0,0.0,30.0,39.0,0.0,10,121.0,27.0,51.0,8.0,0,100.0,15.0,40.0,9.0,0,163.0,17.0,59.0,0.0,0,68.5,20.0,43.0,0.0,0,91.0,11.0,57.0,0.0,0,69.0,18.0,38.0,4.0,0,0.0,0.0,0.0,0.0,0,470.0,11.0,38.0,0.0,0,0.0,20.0,58.0,8.0,0,0.0,18.0,39.0,0.0,0,114.0,20.0,57.0,0.0,0,82.0,21.0,47.0,0.0,0,164.0,21.0,44.5,0.0,0,343.0,14.0,36.0,7.0,0,100.5,20.5,42.5,9.0
MARION,0,4,11,7,3,0,5,16,4,5,1,3,17,16,2,1,6,18,5,5,0,16,7,6,4,1,14,8,15,0,0,2,5,7,2,0,19,5,14,0,2,5,9,11,0,0,22,7,2,0,0,12,3,4,0,0,14,11,20,1,2,54,25,34,4,0,7,15,12,2,0,5,5,5,2,2,19,11,10,2,0,14,13,14,5,0,20,11,16,5,0,22,34,30,0,1,11,5,9,2,1,24,17,8,3,1,23,15,23,3,0,15,12,13,0,1,24,17,11,1,2,17,18,9,2,0,12,10,12,0,2,8,10,10,4,0,37,47,41,6,1,19,26,17,6,0,19,17,11,3,0,101.0,16.0,51.0,7.0,0,85.0,19.0,55.0,8.0,10,96.0,15.0,43.5,6.0,10,103.5,18.0,53.0,6.0,0,111.5,12.0,47.0,3.5,10,87.5,24.0,49.0,0.0,0,123.5,20.0,43.0,8.5,0,116.0,17.0,39.5,0.0,10,81.0,18.0,52.0,0.0,0,88.0,22.0,54.5,0.0,0,228.5,16.0,40.5,0.0,0,105.5,26.0,48.5,9.0,10,136.0,23.0,42.0,8.5,0,108.0,20.0,36.0,3.5,0,77.0,21.0,38.0,7.0,10,133.0,19.0,51.0,6.0,0,142.5,20.0,46.5,8.0,0,89.5,21.0,42.5,7.0,0,100.0,24.0,41.0,0.0,10,149.0,17.0,38.0,7.5,10,99.5,23.0,43.5,5.0,10,123.0,20.0,43.0,7.0,0,93.0,21.5,47.0,0.0,10,90.0,23.0,43.0,9.0,10,100.0,17.0,43.0,4.0,0,105.0,21.0,48.5,0.0,10,124.5,17.5,37.5,8.0,0,98.0,20.0,43.0,6.0,10,88.0,22.0,40.0,5.5,0,107.0,21.0,41.0,7.0
MARSHALL,0,2,10,7,0,0,4,6,10,5,1,0,10,6,3,0,2,11,4,0,2,3,6,5,4,0,4,12,4,4,0,5,15,7,0,0,5,8,3,0,0,7,10,4,5,0,1,5,1,1,0,4,6,4,0,0,5,2,6,0,2,4,7,3,0,1,15,44,11,11,0,6,14,13,7,0,7,28,18,7,2,8,41,17,19,4,27,41,23,11,4,16,38,13,5,4,8,14,12,4,0,3,16,4,10,2,10,15,9,2,2,4,19,9,3,1,7,24,13,5,0,7,20,10,3,0,10,6,6,2,2,11,15,8,3,1,12,17,6,6,1,6,25,5,9,1,11,46,15,9,0,132.0,23.0,40.0,0.0,0,67.0,16.0,42.5,7.0,10,0.0,19.0,39.5,2.0,0,97.5,20.0,40.5,0.0,10,70.0,23.0,48.0,3.0,0,151.0,18.5,41.0,6.5,0,85.0,20.0,41.0,0.0,0,73.0,22.0,36.0,0.0,0,128.0,11.5,40.5,5.0,0,201.0,21.0,44.0,8.0,0,125.0,15.0,48.5,0.0,0,83.0,17.5,38.0,0.0,10,76.5,23.0,48.0,0.0,10,97.0,17.5,39.0,7.0,0,107.5,20.0,45.0,8.0,0,98.0,18.0,41.5,7.0,10,77.5,19.0,42.0,6.0,10,101.0,19.0,45.0,7.0,10,106.0,19.5,43.0,5.0,10,81.0,18.5,42.5,3.5,0,65.0,16.5,40.0,8.0,10,109.5,28.0,41.0,6.0,10,73.0,17.0,48.0,8.0,10,169.0,20.5,39.0,7.0,0,76.0,20.0,41.0,8.0,0,106.5,20.0,37.5,9.0,10,72.0,19.0,35.0,3.0,10,131.0,19.0,43.5,6.5,10,82.0,15.0,42.0,4.0,10,89.0,19.5,40.0,7.0
MARTIN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,9.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,25.0,34.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,27.0,0.0,0.0,0,0.0,17.0,49.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,17.5,38.0,7.5,10,105.0,27.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
MASON,0,11,3,0,3,0,0,4,0,1,0,16,10,3,3,0,5,2,2,0,0,6,0,1,1,0,3,1,0,0,0,5,1,4,1,0,11,1,6,0,0,9,1,7,0,0,21,5,10,0,0,11,0,2,0,0,13,3,7,3,1,16,5,5,0,0,13,1,8,0,0,42,4,3,1,0,10,1,5,0,0,50,17,32,1,0,15,2,0,0,0,54,8,16,1,0,34,4,11,0,0,29,3,7,0,0,14,4,5,0,1,15,6,11,0,0,17,4,19,0,0,40,8,19,0,0,63,17,38,1,0,25,14,13,1,0,20,9,23,2,0,37,15,12,2,0,39,10,12,1,0,90.0,18.0,0.0,9.0,0,0.0,20.0,0.0,1.0,0,116.0,18.5,44.0,6.0,0,126.0,29.0,51.0,0.0,0,194.0,0.0,58.0,6.0,0,100.0,16.0,0.0,0.0,0,108.0,12.0,54.0,9.0,0,111.0,28.0,42.5,0.0,0,88.0,25.0,45.0,0.0,0,106.0,25.0,49.5,0.0,0,117.0,0.0,32.5,0.0,0,133.0,22.0,42.0,8.0,10,113.0,19.0,48.0,0.0,0,102.0,16.0,42.5,0.0,0,135.0,17.5,44.0,9.0,0,272.5,18.0,46.0,0.0,0,112.5,20.0,42.5,8.0,0,110.0,25.0,0.0,0.0,0,107.0,17.5,43.0,7.0,0,93.5,24.5,44.0,0.0,0,109.0,25.0,46.0,0.0,0,82.0,20.0,43.0,0.0,10,75.0,17.0,53.0,0.0,0,99.0,19.0,42.0,0.0,0,92.5,21.0,48.0,0.0,0,89.0,21.0,47.5,5.0,0,93.0,23.0,38.0,6.0,0,93.5,18.0,47.0,8.0,0,107.0,19.0,48.5,9.0,0,129.0,22.0,41.0,7.0
MCCRACKEN,0,7,5,6,0,0,1,3,1,0,0,1,5,1,1,0,16,14,16,1,0,8,11,8,4,0,3,7,4,0,0,3,2,2,0,0,1,3,4,0,1,4,7,3,2,0,1,4,2,0,0,9,5,3,0,0,4,5,3,3,0,1,11,6,1,0,9,5,11,2,0,6,8,17,1,1,8,13,7,1,2,3,6,6,1,1,3,10,6,0,0,5,9,12,1,0,1,4,1,0,0,5,4,3,1,0,4,4,3,0,1,2,5,8,0,0,0,6,7,0,0,2,10,6,0,1,0,4,3,1,0,1,1,2,0,0,3,6,6,0,0,3,9,3,0,0,3,1,0,1,0,136.0,22.0,47.0,0.0,0,79.0,24.0,39.0,0.0,0,165.0,25.0,55.0,7.0,0,85.5,20.5,44.5,8.0,0,119.0,19.0,40.5,8.0,0,120.0,20.0,38.5,0.0,0,79.0,18.0,54.0,0.0,0,126.0,21.0,38.0,0.0,10,66.5,16.0,34.0,8.5,0,201.0,14.5,46.0,0.0,0,90.0,21.0,36.0,0.0,0,67.5,22.0,53.0,8.0,0,92.0,18.0,42.5,7.0,0,70.0,25.0,43.0,6.0,0,119.0,21.0,39.0,9.0,10,265.0,18.0,41.0,5.0,10,206.0,20.5,39.0,6.0,10,68.0,18.5,45.0,0.0,0,129.0,22.0,38.5,5.0,0,83.0,16.5,50.0,0.0,0,74.0,14.5,51.0,9.0,0,97.5,18.5,44.0,0.0,10,142.5,16.0,45.0,0.0,0,0.0,20.5,36.0,0.0,0,85.0,23.0,43.0,0.0,10,0.0,18.5,45.0,8.0,0,65.0,18.0,45.5,0.0,0,106.0,22.0,43.0,0.0,0,92.0,18.0,50.0,0.0,0,142.0,15.0,0.0,8.0
MCCREARY,1,4,4,2,2,0,1,4,3,3,1,3,4,2,5,0,0,3,1,1,0,0,4,2,0,0,4,3,7,0,0,0,2,0,0,0,1,1,2,0,0,0,1,0,0,0,2,2,1,0,0,3,4,2,0,0,2,1,2,0,0,14,2,2,1,0,1,1,1,0,0,3,9,5,1,1,2,5,3,1,2,7,5,5,1,0,7,3,4,0,1,24,9,9,6,0,16,6,2,0,0,3,0,0,1,0,3,7,2,3,2,2,1,0,1,0,0,0,0,0,0,0,3,1,0,0,0,1,1,1,1,5,4,0,5,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,10,144.5,17.0,50.0,8.5,0,76.0,27.5,33.0,4.0,10,72.0,15.0,48.0,6.0,0,0.0,23.0,40.0,6.0,0,0.0,15.0,36.0,0.0,0,73.5,15.0,38.0,0.0,0,0.0,20.5,0.0,0.0,0,174.0,26.0,39.5,0.0,0,0.0,22.0,0.0,0.0,0,383.0,23.0,59.0,0.0,0,88.0,20.0,44.0,0.0,0,63.5,20.0,48.5,0.0,0,90.5,19.0,47.0,7.0,0,85.0,12.0,52.0,0.0,0,87.0,17.0,38.0,7.0,10,102.0,21.0,31.0,9.0,10,108.0,18.0,46.0,7.0,0,90.0,28.0,49.0,0.0,10,120.0,15.0,43.0,7.0,0,98.0,18.0,50.5,0.0,0,88.0,0.0,0.0,3.0,0,119.0,22.0,38.5,6.0,10,926.5,29.0,0.0,5.0,0,0.0,0.0,0.0,0.0,0,0.0,25.0,47.0,0.0,0,0.0,19.0,50.0,9.0,10,159.0,19.5,0.0,7.0,0,0.0,17.0,0.0,0.0,0,0.0,23.0,0.0,0.0,0,0.0,19.0,0.0,0.0
