COUNTY,1990_,1990_H,1990_L,1990_M,1990_VL,1991_,1991_H,1991_L,1991_M,1991_VL,1992_,1992_H,1992_L,1992_M,1992_VL,1993_,1993_H,1993_L,1993_M,1993_VL,1994_,1994_H,1994_L,1994_M,1994_VL,1995_,1995_H,1995_L,1995_M,1995_VL,1996_,1996_H,1996_L,1996_M,1996_VL,1997_,1997_H,1997_L,1997_M,1997_VL,1998_,1998_H,1998_L,1998_M,1998_VL,1999_,1999_H,1999_L,1999_M,1999_VL,2000_,2000_H,2000_L,2000_M,2000_VL,2001_,2001_H,2001_L,2001_M,2001_VL,2002_,2002_H,2002_L,2002_M,2002_VL,2003_,2003_H,2003_L,2003_M,2003_VL,2004_,2004_H,2004_L,2004_M,2004_VL,2005_,2005_H,2005_L,2005_M,2005_VL,2006_,2006_H,2006_L,2006_M,2006_VL,2007_,2007_H,2007_L,2007_M,2007_VL,2008_,2008_H,2008_L,2008_M,2008_VL,2009_,2009_H,2009_L,2009_M,2009_VL,2010_,2010_H,2010_L,2010_M,2010_VL,2011_,2011_H,2011_L,2011_M,2011_VL,2012_,2012_H,2012_L,2012_M,2012_VL,2013_,2013_H,2013_L,2013_M,2013_VL,2014_,2014_H,2014_L,2014_M,2014_VL,2015_,2015_H,2015_L,2015_M,2015_VL,2016_,2016_H,2016_L,2016_M,2016_VL,2017_,2017_H,2017_L,2017_M,2017_VL,2018_,2018_H,2018_L,2018_M,2018_VL,2019_,2019_H,2019_L,2019_M,2019_VL,count_1990_,count_1990_H,count_1990_L,count_1990_M,count_1990_VL,count_1991_,count_1991_H,count_1991_L,count_1991_M,count_1991_VL,count_1992_,count_1992_H,count_1992_L,count_1992_M,count_1992_VL,count_1993_,count_1993_H,count_1993_L,count_1993_M,count_1993_VL,count_1994_,count_1994_H,count_1994_L,count_1994_M,count_1994_VL,count_1995_,count_1995_H,count_1995_L,count_1995_M,count_1995_VL,count_1996_,count_1996_H,count_1996_L,count_1996_M,count_1996_VL,count_1997_,count_1997_H,count_1997_L,count_1997_M,count_1997_VL,count_1998_,count_1998_H,count_1998_L,count_1998_M,count_1998_VL,count_1999_,count_1999_H,count_1999_L,count_1999_M,count_1999_VL,count_2000_,count_2000_H,count_2000_L,count_2000_M,count_2000_VL,count_2001_,count_2001_H,count_2001_L,count_2001_M,count_2001_VL,count_2002_,count_2002_H,count_2002_L,count_2002_M,count_2002_VL,count_2003_,count_2003_H,count_2003_L,count_2003_M,count_2003_VL,count_2004_,count_2004_H,count_2004_L,count_2004_M,count_2004_VL,count_2005_,count_2005_H,count_2005_L,count_2005_M,count_2005_VL,count_2006_,count_2006_H,count_2006_L,count_2006_M,count_2006_VL,count_2007_,count_2007_H,count_2007_L,count_2007_M,count_2007_VL,count_2008_,count_2008_H,count_2008_L,count_2008_M,count_2008_VL,count_2009_,count_2009_H,count_2009_L,count_2009_M,count_2009_VL,count_2010_,count_2010_H,count_2010_L,count_2010_M,count_2010_VL,count_2011_,count_2011_H,count_2011_L,count_2011_M,count_2011_VL,count_2012_,count_2012_H,count_2012_L,count_2012_M,count_2012_VL,count_2013_,count_2013_H,count_2013_L,count_2013_M,count_2013_VL,count_2014_,count_2014_H,count_2014_L,count_2014_M,count_2014_VL,count_2015_,count_2015_H,count_2015_L,count_2015_M,count_2015_VL,count_2016_,count_2016_H,count_2016_L,count_2016_M,count_2016_VL,count_2017_,count_2017_H,count_2017_L,count_2017_M,count_2017_VL,count_2018_,count_2018_H,count_2018_L,count_2018_M,count_2018_VL,count_2019_,count_2019_H,count_2019_L,count_2019_M,count_2019_VL
MEADE,10,94.08,18.25,43.75,3.0,0,105.2,18.71,45.29,5.2,0,97.67,20.0,45.31,7.5,10,86.33,20.71,46.47,9.0,0,152.67,17.67,40.8,8.0,0,81.55,22.0,44.0,0.0,10,106.6,20.22,43.71,0,0,0.0,19.5,44.17,2.0,0,85.31,0.0,57.0,0.0,0,124.0,0.0,59.5,6.0,0,108.0,0.0,40.5,0.0,0,77.0,12.0,48.0,7.0,0,0.0,0.0,36.33,0,0,0.0,25.0,0.0,0,0,0.0,23.0,45.0,0.0,0,0.0,0.0,0.0,0.0,0,65.0,26.0,43.0,0.0,0,84.6,22.0,44.75,0.0,0,139.0,21.0,38.43,9,0,63.0,14.0,31.0,0.0,0,92.5,19.0,42.33,0.0,0,73.5,23.0,47.0,8.0,0,127.31,23.0,47.0,0.0,0,80.67,30.0,0.0,0.0,0,133.33,16.25,37.0,0.0,0,86.0,19.0,0.0,0.0,0,117.25,23.0,46.67,0.0,0,107.67,18.0,42.5,0.0,0,86.5,26.0,45.0,0.0,0,85.0,28.0,47.75,0.0,1,25,8,20,1,0,15,7,21,5,0,21,4,13,2,1,12,14,15,1,0,6,3,5,1,0,11,2,9,0,2,15,9,7,0,0,0,2,6,1,0,13,0,2,0,0,6,0,2,1,0,4,0,2,0,0,2,1,3,1,0,0,0,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,5,1,4,0,0,2,5,7,1,0,1,1,1,0,0,2,1,3,0,0,2,1,5,1,0,13,10,6,0,0,3,1,0,0,0,3,4,3,0,0,2,2,0,0,0,4,2,3,0,0,3,1,2,0,0,2,1,7,0,0,3,2,4,0
MENIFEE,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,207.5,0.0,0.0,0.0,0,0.0,0.0,0.0,8.0,0,0.0,0.0,0.0,0.0,0,110.0,0.0,0.0,0,0,0.0,0.0,31.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,70.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,61.0,0.0,0.0,0.0,0,156.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
MERCER,0,486.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,345.0,0.0,0.0,0.0,0,297.33,0.0,0.0,0.0,0,414.0,0.0,0.0,0.0,0,311.56,0.0,0.0,0.0,0,232.67,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,504.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,94.5,0.0,41.0,0,0,0.0,0.0,41.5,0,0,146.75,0.0,0.0,0.0,0,0.0,14.75,0.0,0.0,0,246.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,126.0,0.0,0.0,0,0,215.0,0.0,0.0,0.0,0,172.0,0.0,0.0,0.0,0,295.5,25.0,0.0,0.0,0,403.0,0.0,0.0,0.0,0,442.5,25.0,0.0,0.0,0,160.0,0.0,48.0,0.0,0,80.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,384.5,24.0,36.0,6.5,0,224.4,0.0,0.0,0.0,0,148.4,22.5,41.25,4.0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,2,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,2,0,0,4,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,1,0,0,0,3,0,0,0,0,2,1,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,1,3,2,0,5,0,0,0,0,5,2,4,1
METCALFE,0,81.0,0.0,49.0,0.0,0,0.0,0.0,0.0,0.0,0,84.0,0.0,42.5,0.0,0,118.5,20.5,48.0,0.0,0,162.0,23.0,31.0,0.0,0,0.0,0.0,45.0,0.0,0,113.0,19.33,43.5,0,0,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,294.5,29.0,50.0,0.0,0,94.78,26.0,51.44,0.0,0,248.33,0.0,60.0,0,0,303.0,0.0,41.75,0,0,295.0,30.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,67.0,11.0,43.0,0.0,0,0.0,11.0,42.33,0.0,0,0.0,24.0,49.0,0,0,218.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,107.67,0.0,43.0,0.0,0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0,85.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,73.0,0.0,0.0,0.0,0,129.42,18.33,48.5,0.0,0,145.33,17.5,45.6,0.0,0,3,0,1,0,0,0,0,0,0,0,1,0,2,0,0,2,2,2,0,0,2,1,1,0,0,0,0,1,0,0,4,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,18,2,9,0,0,3,0,1,0,0,1,0,4,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,3,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12,3,2,0,0,3,2,5,0
MONROE,0,0.0,14.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,560.0,0.0,36.0,0.0,0,126.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,126.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,146.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,352.33,0.0,0.0,0.0,0,319.0,0.0,0.0,0,0,172.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,131.0,0.0,47.0,0.0,0,0.0,0.0,0.0,0.0,0,163.0,0.0,0.0,0.0,0,201.0,17.0,49.0,0,0,219.5,0.0,50.5,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,202.89,21.0,47.67,0.0,0,0.0,18.0,0.0,0.0,0,503.0,30.0,36.0,0.0,0,109.5,0.0,60.0,0.0,0,124.88,27.0,48.33,0.0,0,269.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,2,1,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,0,0,0,1,0,0,0,4,1,1,0,0,2,0,1,0,0,34,2,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MONTGOMERY,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,7.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,7.0,0,0.0,29.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,77.0,17.0,34.5,0.0,0,0.0,0.0,0.0,0,0,394.0,0.0,45.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,46.0,0.0,0,0.0,0.0,0.0,0.0,0,112.0,0.0,56.5,0.0,10,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,94.0,0.0,54.0,0.0,0,0.0,16.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MORGAN,0,0.0,26.0,0.0,8.0,0,0.0,0.0,0.0,0.0,0,86.0,26.0,35.0,0.0,0,0.0,28.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,19.0,0.0,0.0,0,168.0,16.0,53.0,0.0,0,329.0,0.0,0.0,0.0,0,245.0,0.0,0.0,0,0,907.0,27.0,0.0,0,0,106.0,0.0,0.0,0.0,0,167.0,0.0,0.0,0.0,0,145.0,0.0,0.0,0.0,0,0.0,0.0,40.0,0.0,0,0.0,0.0,0.0,0,0,0.0,30.0,59.0,0.0,0,0.0,0.0,0.0,0.0,0,297.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUHLENBERG,0,61.0,18.0,35.5,0.0,0,0.0,0.0,0.0,0.0,0,0.0,12.0,44.0,0.0,0,88.33,30.0,38.0,0.0,0,0.0,15.5,45.0,9.0,0,143.0,28.0,38.0,0.0,0,62.0,17.0,0.0,9,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5.5,0,0.0,18.0,37.0,0.0,0,150.0,0.0,0.0,0.0,0,0.0,22.0,36.5,0,0,64.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10,104.6,22.0,52.0,9.0,0,0.0,0.0,0.0,0,0,0.0,0.0,35.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,40.0,0.0,0,0.0,0.0,41.0,0.0,0,0.0,0.0,0.0,0.0,0,75.67,26.0,36.5,5.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,124.0,0.0,0.0,0.0,0,81.0,0.0,34.0,0.0,0,0.0,0.0,0.0,8.0,0,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,6,2,2,0,0,0,2,1,1,0,2,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,2,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,1
NELSON,0,124.29,22.0,44.84,0.0,0,180.5,25.33,44.43,0.0,0,108.62,20.5,45.38,7.0,0,156.0,26.0,48.0,9.0,0,136.0,21.67,39.67,0.0,0,120.4,24.33,49.56,0.0,0,113.86,25.0,45.73,0,0,141.0,19.67,42.33,0.0,0,201.0,29.0,59.0,8.0,0,155.29,17.0,43.5,0.0,0,268.27,24.0,54.0,0.0,10,161.0,14.0,40.57,7.0,0,218.25,22.0,49.8,0,0,193.17,29.0,47.0,0,0,110.2,26.67,55.4,0.0,0,131.92,0.0,37.0,0.0,0,165.17,0.0,46.67,0.0,0,165.9,14.67,43.5,0.0,0,152.27,19.0,49.36,0,0,184.14,28.0,49.33,0.0,0,231.95,28.0,44.38,0.0,0,137.0,0.0,37.0,0.0,0,109.71,21.8,44.48,8.0,0,128.08,23.73,40.0,0.0,0,210.44,21.5,41.25,0.0,0,225.14,26.67,44.5,0.0,0,365.75,20.71,41.0,7.0,0,161.56,25.5,46.09,0.0,10,143.5,23.67,40.5,5.0,0,180.5,19.0,38.0,0.0,0,35,3,19,0,0,6,3,7,0,0,16,4,8,2,0,7,1,1,1,0,5,3,3,0,0,10,3,9,0,0,7,1,11,0,0,3,3,3,0,0,1,1,1,1,0,7,1,2,0,0,11,1,1,0,1,5,1,7,1,0,8,3,5,0,0,6,1,1,0,0,5,3,5,0,0,13,0,3,0,0,6,0,3,0,0,10,3,2,0,0,22,2,14,0,0,7,1,3,0,0,21,1,8,0,0,7,0,2,0,0,21,5,21,1,0,12,11,6,0,0,16,2,4,0,0,7,3,8,0,0,12,7,5,1,0,16,2,11,0,1,4,3,2,1,0,2,2,2,0
NICHOLAS,0,73.0,0.0,0.0,0.0,0,81.0,22.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,187.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,65.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,26.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,33.0,0.0,0,165.0,0.0,0.0,0.0,0,0.0,0.0,39.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,19.0,36.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,190.67,0.0,0.0,0.0,0,263.0,0.0,0.0,0.0,0,0.0,0.0,39.0,0.0,0,75.0,0.0,0.0,0.0,0,97.2,0.0,47.0,0.0,0,159.4,0.0,57.0,0.0,0,0.0,0.0,0.0,0.0,0,68.0,0.0,53.0,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,5,0,1,0,0,5,0,1,0,0,0,0,0,0,0,1,0,1,0
OHIO,0,76.0,19.0,0.0,0.0,0,0.0,28.0,45.33,0.0,0,0.0,0.0,0.0,0.0,0,0.0,27.0,0.0,0.0,0,76.0,18.0,32.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,11.0,34.0,0,0,0.0,21.0,0.0,8.0,0,0.0,0.0,0.0,0.0,0,151.17,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,94.0,0.0,0.0,0.0,0,191.0,0.0,40.0,5,0,0.0,0.0,0.0,0,0,0.0,0.0,35.0,0.0,0,87.0,24.0,42.0,7.0,0,0.0,19.0,42.5,0.0,10,0.0,18.67,40.33,6.67,0,77.5,22.0,41.33,0,0,0.0,0.0,53.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,35.5,7.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5.0,0,0.0,20.0,0.0,0.0,0,0.0,22.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,114.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,2,2,0,1,0,3,3,3,0,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OLDHAM,0,153.0,19.67,40.73,0.0,0,0.0,26.0,0.0,0.0,0,99.0,25.0,49.5,0.0,0,197.0,0.0,44.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,35.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,26.0,36.0,0.0,0,104.0,0.0,45.5,0.0,0,0.0,0.0,33.0,0.0,0,0.0,12.0,0.0,0.0,0,262.67,0.0,33.0,0,0,0.0,0.0,0.0,0,0,76.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,61.0,28.0,41.0,0.0,0,219.0,27.0,0.0,0.0,0,0.0,0.0,44.67,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,116.0,0.0,51.0,0.0,0,75.0,0.0,57.0,0.0,0,0.0,0.0,0.0,0.0,0,74.0,0.0,0.0,0.0,0,0.0,0.0,32.0,0.0,0,350.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,11,0,0,0,1,0,0,0,2,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,2,0,0,0,0,1,0,0,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
OWEN,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,137.33,0.0,0.0,0.0,0,0.0,0.0,48.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,73.0,0.0,32.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,67.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,383.0,0.0,0.0,0.0,0,0.0,17.0,57.0,0.0,0,84.5,0.0,0.0,2,0,0.0,0.0,48.0,7.0,0,137.0,21.0,0.0,0.0,0,94.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,258.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,294.0,0.0,49.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,0,1,0,0,0,1,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
OWSLEY,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,9.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,9.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
